-------------------------------------------------------------
 Démarrage du logging DHT11 : 2025-12-10 11:26:53
-------------------------------------------------------------
2025-12-10 11:27:55 | temperature | 25
2025-12-10 11:28:29 | humidity   | 55
-------------------------------------------------------------
 Démarrage du logging DHT11 : 2025-12-10 14:35:56
-------------------------------------------------------------
2025-12-10 14:42:48 | temperature | 21.80
2025-12-10 14:42:48 | humidity   | 71.00
2025-12-10 14:42:51 | temperature | 21.60
2025-12-10 14:42:51 | humidity   | 71.00
2025-12-10 14:42:54 | temperature | 21.40
2025-12-10 14:42:54 | humidity   | 71.00
2025-12-10 14:42:57 | temperature | 21.40
2025-12-10 14:42:57 | humidity   | 71.00
2025-12-10 14:43:00 | temperature | 21.00
2025-12-10 14:43:01 | humidity   | 71.00
2025-12-10 14:43:03 | temperature | 21.40
2025-12-10 14:43:03 | humidity   | 71.00
2025-12-10 14:43:06 | temperature | 21.10
2025-12-10 14:43:06 | humidity   | 71.00
2025-12-10 14:43:09 | temperature | 21.60
2025-12-10 14:43:09 | humidity   | 71.00
2025-12-10 14:43:13 | temperature | 21.70
2025-12-10 14:43:13 | humidity   | 71.00
2025-12-10 14:43:15 | temperature | 21.80
2025-12-10 14:43:16 | humidity   | 71.00
2025-12-10 14:43:19 | temperature | 21.10
2025-12-10 14:43:19 | humidity   | 71.00
2025-12-10 14:43:21 | temperature | 21.70
2025-12-10 14:43:21 | humidity   | 71.00
2025-12-10 14:43:24 | temperature | 21.50
2025-12-10 14:43:24 | humidity   | 71.00
2025-12-10 14:43:27 | temperature | 21.20
2025-12-10 14:43:28 | humidity   | 71.00
2025-12-10 14:43:30 | temperature | 21.40
2025-12-10 14:43:31 | humidity   | 71.00
2025-12-10 14:43:34 | temperature | 21.50
2025-12-10 14:43:34 | humidity   | 71.00
2025-12-10 14:43:37 | temperature | 21.80
2025-12-10 14:43:37 | humidity   | 71.00
2025-12-10 14:43:40 | temperature | 21.80
2025-12-10 14:43:40 | humidity   | 71.00
2025-12-10 14:43:43 | temperature | 21.40
2025-12-10 14:43:43 | humidity   | 71.00
2025-12-10 14:43:46 | temperature | 21.20
2025-12-10 14:43:46 | humidity   | 71.00
2025-12-10 14:43:49 | temperature | 21.20
2025-12-10 14:43:49 | humidity   | 71.00
2025-12-10 14:43:52 | temperature | 21.30
2025-12-10 14:43:52 | humidity   | 71.00
2025-12-10 14:43:55 | temperature | 21.80
2025-12-10 14:43:55 | humidity   | 71.00
2025-12-10 14:43:58 | temperature | 21.90
2025-12-10 14:43:58 | humidity   | 71.00
2025-12-10 14:44:01 | temperature | 21.90
2025-12-10 14:44:01 | humidity   | 71.00
2025-12-10 14:44:04 | temperature | 21.10
2025-12-10 14:44:04 | humidity   | 71.00
2025-12-10 14:44:07 | temperature | 21.70
2025-12-10 14:44:07 | humidity   | 72.00
2025-12-10 14:44:10 | temperature | 21.40
2025-12-10 14:44:10 | humidity   | 72.00
2025-12-10 14:44:13 | temperature | 21.60
2025-12-10 14:44:13 | humidity   | 71.00
2025-12-10 14:44:16 | temperature | 21.30
2025-12-10 14:44:16 | humidity   | 72.00
2025-12-10 14:44:19 | temperature | 21.70
2025-12-10 14:44:19 | humidity   | 72.00
2025-12-10 14:44:22 | temperature | 21.80
2025-12-10 14:44:22 | humidity   | 72.00
2025-12-10 14:44:25 | temperature | 21.50
2025-12-10 14:44:25 | humidity   | 72.00
2025-12-10 14:44:28 | temperature | 21.10
2025-12-10 14:44:28 | humidity   | 72.00
2025-12-10 14:44:31 | temperature | 21.70
2025-12-10 14:44:31 | humidity   | 72.00
2025-12-10 14:44:34 | temperature | 21.40
2025-12-10 14:44:34 | humidity   | 72.00
2025-12-10 14:44:37 | temperature | 21.10
2025-12-10 14:44:37 | humidity   | 71.00
2025-12-10 14:44:40 | temperature | 21.90
2025-12-10 14:44:40 | humidity   | 71.00
2025-12-10 14:44:43 | temperature | 21.70
2025-12-10 14:44:43 | humidity   | 71.00
2025-12-10 14:44:46 | temperature | 21.30
2025-12-10 14:44:46 | humidity   | 71.00
2025-12-10 14:44:49 | temperature | 21.00
2025-12-10 14:44:49 | humidity   | 71.00
2025-12-10 14:44:52 | temperature | 21.80
2025-12-10 14:44:52 | humidity   | 71.00
2025-12-10 14:44:55 | temperature | 21.00
2025-12-10 14:44:55 | humidity   | 71.00
2025-12-10 14:44:58 | temperature | 21.10
2025-12-10 14:44:58 | humidity   | 71.00
2025-12-10 14:45:01 | temperature | 21.40
2025-12-10 14:45:01 | humidity   | 71.00
2025-12-10 14:45:04 | temperature | 21.80
2025-12-10 14:45:04 | humidity   | 71.00
2025-12-10 14:45:07 | temperature | 21.20
2025-12-10 14:45:07 | humidity   | 71.00
2025-12-10 14:45:10 | temperature | 21.40
2025-12-10 14:45:10 | humidity   | 71.00
2025-12-10 14:45:13 | temperature | 21.00
2025-12-10 14:45:13 | humidity   | 71.00
2025-12-10 14:45:16 | temperature | 21.60
2025-12-10 14:45:16 | humidity   | 71.00
2025-12-10 14:45:19 | temperature | 21.00
2025-12-10 14:45:19 | humidity   | 71.00
2025-12-10 14:45:22 | temperature | 21.30
2025-12-10 14:45:22 | humidity   | 71.00
2025-12-10 14:45:25 | temperature | 21.00
2025-12-10 14:45:25 | humidity   | 71.00
2025-12-10 14:45:28 | temperature | 21.30
2025-12-10 14:45:28 | humidity   | 71.00
2025-12-10 14:45:31 | temperature | 21.70
2025-12-10 14:45:31 | humidity   | 71.00
2025-12-10 14:45:34 | temperature | 21.50
2025-12-10 14:45:34 | humidity   | 71.00
2025-12-10 14:45:37 | temperature | 21.50
2025-12-10 14:45:37 | humidity   | 71.00
2025-12-10 14:45:40 | temperature | 21.30
2025-12-10 14:45:40 | humidity   | 71.00
2025-12-10 14:45:43 | temperature | 21.70
2025-12-10 14:45:43 | humidity   | 71.00
2025-12-10 14:45:46 | temperature | 21.80
2025-12-10 14:45:46 | humidity   | 71.00
2025-12-10 14:45:49 | temperature | 21.70
2025-12-10 14:45:49 | humidity   | 71.00
2025-12-10 14:45:52 | temperature | 21.80
2025-12-10 14:45:52 | humidity   | 71.00
2025-12-10 14:45:55 | temperature | 21.50
2025-12-10 14:45:55 | humidity   | 71.00
2025-12-10 14:45:58 | temperature | 21.00
2025-12-10 14:45:58 | humidity   | 71.00
2025-12-10 14:46:01 | temperature | 21.90
2025-12-10 14:46:01 | humidity   | 71.00
2025-12-10 14:46:04 | temperature | 21.20
2025-12-10 14:46:04 | humidity   | 71.00
2025-12-10 14:46:07 | temperature | 21.50
2025-12-10 14:46:07 | humidity   | 71.00
2025-12-10 14:46:10 | temperature | 21.70
2025-12-10 14:46:10 | humidity   | 71.00
2025-12-10 14:46:13 | temperature | 21.50
2025-12-10 14:46:13 | humidity   | 71.00
2025-12-10 14:46:16 | temperature | 21.80
2025-12-10 14:46:16 | humidity   | 71.00
2025-12-10 14:46:19 | temperature | 21.40
2025-12-10 14:46:19 | humidity   | 71.00
2025-12-10 14:46:22 | temperature | 21.60
2025-12-10 14:46:22 | humidity   | 71.00
2025-12-10 14:46:25 | temperature | 21.60
2025-12-10 14:46:25 | humidity   | 71.00
2025-12-10 14:46:28 | temperature | 21.90
2025-12-10 14:46:28 | humidity   | 71.00
2025-12-10 14:46:31 | temperature | 21.00
2025-12-10 14:46:31 | humidity   | 71.00
2025-12-10 14:46:34 | temperature | 21.00
2025-12-10 14:46:34 | humidity   | 71.00
2025-12-10 14:46:37 | temperature | 21.10
2025-12-10 14:46:37 | humidity   | 71.00
2025-12-10 14:46:40 | temperature | 21.30
2025-12-10 14:46:40 | humidity   | 71.00
2025-12-10 14:46:43 | temperature | 21.10
2025-12-10 14:46:43 | humidity   | 71.00
2025-12-10 14:46:46 | temperature | 21.40
2025-12-10 14:46:46 | humidity   | 71.00
2025-12-10 14:46:49 | temperature | 21.20
2025-12-10 14:46:49 | humidity   | 71.00
2025-12-10 14:46:52 | temperature | 21.40
2025-12-10 14:46:52 | humidity   | 72.00
2025-12-10 14:46:55 | temperature | 21.50
2025-12-10 14:46:56 | humidity   | 72.00
2025-12-10 14:46:58 | temperature | 21.90
2025-12-10 14:46:58 | humidity   | 72.00
2025-12-10 14:47:01 | temperature | 21.70
2025-12-10 14:47:01 | humidity   | 72.00
2025-12-10 14:47:04 | temperature | 21.40
2025-12-10 14:47:04 | humidity   | 72.00
2025-12-10 14:47:07 | temperature | 21.90
2025-12-10 14:47:07 | humidity   | 72.00
2025-12-10 14:47:10 | temperature | 21.70
2025-12-10 14:47:10 | humidity   | 72.00
2025-12-10 14:47:13 | temperature | 21.40
2025-12-10 14:47:13 | humidity   | 72.00
2025-12-10 14:47:16 | temperature | 21.80
2025-12-10 14:47:16 | humidity   | 72.00
2025-12-10 14:47:19 | temperature | 21.40
2025-12-10 14:47:19 | humidity   | 72.00
2025-12-10 14:47:22 | temperature | 21.70
2025-12-10 14:47:22 | humidity   | 71.00
2025-12-10 14:47:25 | temperature | 21.40
2025-12-10 14:47:25 | humidity   | 71.00
2025-12-10 14:47:28 | temperature | 21.70
2025-12-10 14:47:28 | humidity   | 72.00
2025-12-10 14:47:31 | temperature | 21.40
2025-12-10 14:47:31 | humidity   | 72.00
2025-12-10 14:47:34 | temperature | 21.50
2025-12-10 14:47:34 | humidity   | 72.00
2025-12-10 14:47:37 | temperature | 21.80
2025-12-10 14:47:37 | humidity   | 72.00
2025-12-10 14:47:40 | temperature | 21.10
2025-12-10 14:47:40 | humidity   | 72.00
2025-12-10 14:47:43 | temperature | 21.70
2025-12-10 14:47:43 | humidity   | 72.00
2025-12-10 14:47:46 | temperature | 21.10
2025-12-10 14:47:46 | humidity   | 72.00
2025-12-10 14:47:49 | temperature | 21.70
2025-12-10 14:47:49 | humidity   | 72.00
2025-12-10 14:47:52 | temperature | 21.30
2025-12-10 14:47:52 | humidity   | 72.00
2025-12-10 14:47:55 | temperature | 21.70
2025-12-10 14:47:55 | humidity   | 72.00
2025-12-10 14:47:58 | temperature | 21.90
2025-12-10 14:47:58 | humidity   | 72.00
2025-12-10 14:48:01 | temperature | 21.00
2025-12-10 14:48:01 | humidity   | 72.00
2025-12-10 14:48:04 | temperature | 21.10
2025-12-10 14:48:04 | humidity   | 72.00
2025-12-10 14:48:07 | temperature | 21.30
2025-12-10 14:48:07 | humidity   | 72.00
2025-12-10 14:48:10 | temperature | 21.60
2025-12-10 14:48:10 | humidity   | 72.00
2025-12-10 14:48:13 | temperature | 21.60
2025-12-10 14:48:13 | humidity   | 72.00
2025-12-10 14:48:16 | temperature | 21.20
2025-12-10 14:48:16 | humidity   | 72.00
2025-12-10 14:48:19 | temperature | 21.00
2025-12-10 14:48:19 | humidity   | 72.00
2025-12-10 14:48:22 | temperature | 21.50
2025-12-10 14:48:22 | humidity   | 72.00
2025-12-10 14:48:25 | temperature | 21.70
2025-12-10 14:48:25 | humidity   | 72.00
2025-12-10 14:48:28 | temperature | 21.10
2025-12-10 14:48:28 | humidity   | 72.00
2025-12-10 14:48:31 | temperature | 21.60
2025-12-10 14:48:31 | humidity   | 72.00
2025-12-10 14:48:34 | temperature | 21.50
2025-12-10 14:48:34 | humidity   | 72.00
2025-12-10 14:48:37 | temperature | 21.20
2025-12-10 14:48:37 | humidity   | 72.00
2025-12-10 14:48:40 | temperature | 21.80
2025-12-10 14:48:40 | humidity   | 72.00
2025-12-10 14:48:43 | temperature | 21.30
2025-12-10 14:48:43 | humidity   | 72.00
2025-12-10 14:48:46 | temperature | 21.20
2025-12-10 14:48:46 | humidity   | 72.00
2025-12-10 14:48:49 | temperature | 21.90
2025-12-10 14:48:49 | humidity   | 72.00
2025-12-10 14:48:52 | temperature | 21.30
2025-12-10 14:48:52 | humidity   | 72.00
2025-12-10 14:48:55 | temperature | 21.20
2025-12-10 14:48:55 | humidity   | 72.00
2025-12-10 14:48:58 | temperature | 21.40
2025-12-10 14:48:58 | humidity   | 72.00
2025-12-10 14:49:01 | temperature | 21.00
2025-12-10 14:49:01 | humidity   | 72.00
2025-12-10 14:49:04 | temperature | 21.60
2025-12-10 14:49:04 | humidity   | 72.00
2025-12-10 14:49:07 | temperature | 21.80
2025-12-10 14:49:07 | humidity   | 72.00
2025-12-10 14:49:10 | temperature | 21.40
2025-12-10 14:49:10 | humidity   | 72.00
2025-12-10 14:49:13 | temperature | 21.10
2025-12-10 14:49:13 | humidity   | 72.00
2025-12-10 14:49:16 | temperature | 21.90
2025-12-10 14:49:16 | humidity   | 72.00
2025-12-10 14:49:19 | temperature | 21.30
2025-12-10 14:49:19 | humidity   | 72.00
2025-12-10 14:49:22 | temperature | 21.70
2025-12-10 14:49:22 | humidity   | 72.00
2025-12-10 14:49:25 | temperature | 21.70
2025-12-10 14:49:25 | humidity   | 72.00
2025-12-10 14:49:28 | temperature | 21.20
2025-12-10 14:49:28 | humidity   | 73.00
2025-12-10 14:49:31 | temperature | 21.20
2025-12-10 14:49:31 | humidity   | 72.00
2025-12-10 14:49:34 | temperature | 21.80
2025-12-10 14:49:34 | humidity   | 73.00
2025-12-10 14:49:37 | temperature | 21.40
2025-12-10 14:49:37 | humidity   | 72.00
2025-12-10 14:49:40 | temperature | 21.40
2025-12-10 14:49:40 | humidity   | 72.00
2025-12-10 14:49:43 | temperature | 21.70
